timestamp,open,high,low,close,volume
20230827T000000,2.5355,2.5681,2.4949,2.4949,177.87
20230828T000000,2.4949,2.5457,2.4885,2.502,69.42
20230829T000000,2.502,2.5923,2.502,2.5243,1342.73
20230830T000000,2.5243,2.7,2.5243,2.7,644.36
20230831T000000,2.7,2.8759,2.3107,2.5752,845.21
20230901T000000,2.5752,2.6133,2.4756,2.5049,1441.49
20230902T000000,2.5049,2.5499,2.4945,2.5391,467.74
20230903T000000,2.5391,2.5391,2.4822,2.4873,149.36
20230904T000000,2.4873,2.5137,2.4735,2.4967,654.77
20230905T000000,2.4967,2.5316,2.4721,2.4743,688.7
20230906T000000,2.4743,2.4743,2.4315,2.447,724.42
20230907T000000,2.447,2.4729,2.3968,2.4322,1022.1
20230908T000000,2.4322,2.4437,2.4052,2.4078,167.93
20230909T000000,2.4078,2.4273,2.4078,2.4079,180.18
20230910T000000,2.4079,2.5416,2.3657,2.4383,2648.86
20230911T000000,2.4383,2.5141,2.3764,2.3764,2444.11
20230912T000000,2.3764,2.4286,2.3741,2.3915,993.14
20230913T000000,2.3915,2.4606,2.3107,2.3856,5445.1
20230914T000000,2.3856,2.559,2.3283,2.3309,1520.94
20230915T000000,2.3309,2.3664,2.3309,2.3443,1508.48
20230916T000000,2.3443,2.4126,2.3443,2.3551,1335.13
20230917T000000,2.3551,2.4498,2.3108,2.3352,15099.77
20230918T000000,2.3352,2.3563,2.3297,2.3327,1589.96
20230919T000000,2.3327,2.3601,2.327,2.3391,4523.25
20230920T000000,2.3391,2.3477,2.3107,2.331,4441.73
20230921T000000,2.331,2.3455,2.2409,2.2582,9573.03
20230922T000000,2.2582,2.2688,2.2386,2.2559,2997.93
20230923T000000,2.2559,2.2785,2.2491,2.257,50.9
20230924T000000,2.257,2.2635,2.2331,2.2331,312.05
20230925T000000,2.2331,2.2813,2.2271,2.2503,42.96
20230926T000000,2.2503,2.2619,2.2,2.2224,88.01
20230927T000000,2.2224,2.2224,2.1698,2.1698,278.5
20230928T000000,2.1698,2.2871,2.1698,2.2026,119.01
