timestamp,open,high,low,close,volume
20230313T000000,0.028842,0.035113,0.027987,0.034142,13634750.4
20230314T000000,0.034142,0.0398,0.032674,0.036386,9682384.1
20230315T000000,0.036386,0.041506,0.03162,0.034067,8619096.5
20230316T000000,0.034067,0.036082,0.032827,0.034501,6187838.4
20230317T000000,0.034501,0.04102,0.033937,0.040819,8920849.6
20230318T000000,0.040819,0.043631,0.037214,0.037788,8561854.9
20230319T000000,0.037788,0.045451,0.037005,0.040901,10416039.7
20230320T000000,0.040901,0.041453,0.036833,0.037121,7218625.6
20230321T000000,0.037121,0.039663,0.035308,0.0386,4716467.4
20230322T000000,0.0386,0.038821,0.033495,0.035117,5281654.2
20230323T000000,0.035117,0.036667,0.034031,0.03558,2506518.3
20230324T000000,0.03558,0.035848,0.031327,0.032099,4085617.2
20230325T000000,0.032099,0.034135,0.031783,0.032567,3518005.0
20230326T000000,0.032567,0.034217,0.031938,0.033516,2435061.5
20230327T000000,0.033516,0.033853,0.03,0.031164,3599803.6
20230328T000000,0.031164,0.033425,0.030574,0.03312,2520661.2
20230329T000000,0.03312,0.0365,0.032646,0.036187,3113360.4
20230330T000000,0.036187,0.038255,0.03361,0.035158,5111188.6
20230331T000000,0.035158,0.036483,0.03402,0.03534,1360995.6
20230401T000000,0.03534,0.0363,0.034136,0.035215,2237294.3
20230402T000000,0.035215,0.035842,0.032768,0.033362,2369642.7
20230403T000000,0.033362,0.039487,0.032038,0.037216,9084662.5
20230404T000000,0.037216,0.038266,0.035494,0.037738,4925133.3
20230405T000000,0.037738,0.039261,0.036184,0.037343,6955707.8
20230406T000000,0.037343,0.04144,0.036109,0.040179,11936525.8
20230407T000000,0.040179,0.0438,0.039385,0.039657,12168612.5
20230408T000000,0.039657,0.040507,0.037156,0.037851,4733985.0
20230409T000000,0.037851,0.044401,0.037851,0.041177,9586545.7
20230410T000000,0.041177,0.044351,0.039418,0.043456,8644648.8
20230411T000000,0.043456,0.044215,0.041301,0.041805,5786448.3
20230412T000000,0.041805,0.043235,0.038959,0.041189,12090302.6
20230413T000000,0.041189,0.041256,0.039126,0.040103,7804287.9
20230414T000000,0.040103,0.04155,0.037945,0.03963,9228131.3
20230415T000000,0.03963,0.039677,0.03835,0.038846,3577759.5
20230416T000000,0.038846,0.041391,0.038586,0.040978,3594704.3
20230417T000000,0.040978,0.04155,0.0372,0.038412,6599558.5
